{0.16470308782186982},{0.3071680976005745},{0.45162535557285854},{0.6000986116766879},{0.7546751174493787},{0.9175386299799223},{1.0910039418223965},{1.2775534828629311},{1.4798765728947574},{1.700911945569273},{1.9438942161185917},{2.2124050276045693},{2.510429684426907},{2.8424201685883457},{3.213365535140137},{3.6288707999117134},{4.095245566909889},{4.619603796778049},{5.209976293870037},{5.875437690602208},{6.626249936980321},{7.474024564180489},{8.431906287921574},{9.51478085479477},{10.739510418049408},{12.125200164634292}
{0.18712275727696856},{0.33012861802593796},{0.47512672696848673},{0.6241408340425807},{0.7792581907855363},{0.9426625542863445},{1.1166687170990834},{1.3037591091098828},{1.506623050111974},{1.728199273756754},{1.9717223952763376},{2.2407740577325796},{2.5393395655251823},{2.871870900656886},{3.243357118178942},{3.6594032339207825},{4.1263188518892235},{4.651217932727648},{5.2421312807899},{5.9081335284923355},{6.659486625840715},{7.507802104011146},{8.466224678722497},{9.549640096565957},{10.774910510790859},{12.161141108346007}
{0.20740481485735157},{0.35068325042531523},{0.49595393418685824},{0.6452406160799465},{0.8006305476418962},{0.9643074859616989},{1.138586223593432},{1.3259491904232257},{1.529085706244311},{1.7509345047080855},{1.9947302010466632},{2.2640544383219},{2.5628925209334965},{2.895696430884194},{3.2674552232252445},{3.6837739137860797},{4.150962106573514},{4.676133762230934},{5.267319685112181},{5.93359450763361},{6.685220179800983},{7.533808232790409},{8.492503382320754},{9.576191374983209},{10.801734364027105},{12.188237536401246}
{0.2246885494287975},{0.3679669849967611},{0.5132376687583042},{0.6625243506513925},{0.8179142822133423},{0.9815912205331448},{1.155869958164878},{1.3432329249946717},{1.5463694408157571},{1.7682182392795314},{2.0120139356181093},{2.2813381728933457},{2.5801762555049423},{2.9129801654556404},{3.2847389577966903},{3.7010576483575255},{4.1682458411449606},{4.693417496802379},{5.284603419683626},{5.950878242205056},{6.7025039143724285},{7.551091967361855},{8.5097871168922},{9.593475109554655},{10.819018098598551},{12.205521270972692}
{0.2381562365343236},{0.381162097283293},{0.5261602062258417},{0.6751743132999357},{0.8302916700428913},{0.9936960335436996},{1.1677021963564385},{1.3547925883672378},{1.557656529369329},{1.779232753014109},{2.0227558745336927},{2.2918075369899347},{2.5903730447825373},{2.922904379914241},{3.294390597436297},{3.7104367131781375},{4.177352331146578},{4.702251411985003},{5.293164760047255},{5.959167007749691},{6.71052010509807},{7.558835583268501},{8.517258157979851},{9.600673575823311},{10.825943990048215},{12.212174587603362}
{0.24705463173280476},{0.38951964151150936},{0.5339768994837935},{0.6824501555876228},{0.8370266613603137},{0.9998901738908572},{1.1733554857333313},{1.3599050267738662},{1.5622281168056924},{1.7832634894802077},{2.0262457600295267},{2.2947565715155043},{2.592781228337842},{2.9247717124992807},{3.295717079051072},{3.7112223438226484},{4.177597110820824},{4.701955340688984},{5.292327837780972},{5.957789234513143},{6.708601480891256},{7.556376108091424},{8.51425783183251},{9.597132398705705},{10.821861961960343},{12.207551708545225}
{0.2507153792566661},{0.3923797914567254},{0.5360364518503642},{0.6837091103755482},{0.8374850185695937},{0.9995479335214918},{1.1722126477853205},{1.35796159124721},{1.559484083700391},{1.7797188587962611},{2.0219005317669345},{2.289610745674267},{2.586834804917959},{2.9180246915007526},{3.2881694604738985},{3.702874127666829},{4.16844829708636},{4.692005929375874},{5.281577828889217},{5.946238628042742},{6.6962502768422105},{7.543224306463733},{8.500305432626174},{9.582379401920724},{10.806308367596715},{12.191197516602953}
{0.24857387961593963},{0.38919057353104203},{0.5317995156397237},{0.6784244558799508},{0.8311526457890392},{0.9921678424559806},{1.1637848384348524},{1.348486063611785},{1.5489608377800088},{1.768147894590922},{2.0092818492766384},{2.2759443448990138},{2.5721206858577492},{2.9022628541555857},{3.2713599048437745},{3.6850168537517485},{4.149543304886322},{4.67205321889088},{5.260577400119265},{5.924190480987834},{6.673154411502345},{7.51908072283891},{8.475114130716394},{9.556140381725987},{10.779021629117022},{12.162863059838303}
{0.2401861872698366},{0.37952456533690077},{0.5208551915975443},{0.6662018159897332},{0.8176516900507835},{0.9773885708696866},{1.14772725100052},{1.3311501603294145},{1.5303466186496002},{1.7482553596124752},{1.9881109984501535},{2.2534951782244907},{2.5483932033351877},{2.877257055784986},{3.245075790625137},{3.6574544236850723},{4.120702558971608},{4.641934157128127},{5.229180022508475},{5.891514787529005},{6.6392004021954785},{7.483848397684005},{8.43860348971345},{9.518351424875005},{10.739954356418002},{12.122517471291244}
{0.2252435458156094},{0.3630931702761065},{0.5029350429301831},{0.6467929137158048},{0.7967540341702881},{0.9550021613826243},{1.1238520879068907},{1.305786243629218},{1.5034939483428367},{1.7199139356991446},{1.958280820930256},{2.2221762470980257},{2.515585518602156},{2.8429606174453874},{3.209290598678971},{3.62018047813234},{4.081939859812308},{4.60168270436226},{5.187439816136041},{5.848285827550004},{6.594482688609911},{7.43764193049187},{8.390908268914748},{9.469167450469737},{10.689281628406166},{12.070355989672843}
{0.20358421265194893},{0.33975812428106406},{0.47792428410375865},{0.6201064420579984},{0.7683918496810996},{0.9249642640620537},{1.0921384777549383},{1.2723969206458836},{1.4684289125281202},{1.6831731870530462},{1.9198643594527756},{2.1820840727891637},{2.4738176314619116},{2.799517017473761},{3.1641712858759625},{3.5733854524979494},{4.033469121346536},{4.551536253065106},{5.135617652007505},{5.794787950590086},{6.5393090988186096},{7.380792627869187},{8.332383253460684},{9.40896672218429},{10.627405187289337},{12.006803835724632}
{0.17520227694424764},{0.30953994350953895},{0.4458698582684098},{0.5862157711588258},{0.7326649337181034},{0.8874011030352337},{1.0527390716642946},{1.231161269491416},{1.425357016309829},{1.6382650457709311},{1.8731199731068366},{2.1335034413794007},{2.4234007549883256},{2.747263895936351},{3.110081919274729},{3.517459840832892},{3.9757072646176543},{4.491938151272401},{5.074183305150975},{5.731517358669733},{6.474202261834433},{7.313849545821188},{8.26360392634886},{9.338351150008643},{10.554953370049866},{11.932515773421336}
{0.1402532329898553},{0.2726230809404573},{0.40698517708463877},{0.5453632713603653},{0.6898446153049536},{0.8426129660073945},{1.005983116021766},{1.182437495234198},{1.3746654234379216},{1.5856056342843345},{1.8184927430055506},{2.0769083926634258},{2.364837887657661},{2.686733209990997},{3.047583414714685},{3.4529935176581588},{3.9092731228282322},{4.4235361908682895},{5.003813526132174},{5.659179761036243},{6.399896845586254},{7.237576310958318},{8.185362872871302},{9.258142277916395},{10.472776679342928},{11.84837126409971}
{0.0990561346628198},{0.2293576241229383},{0.3616513617766363},{0.49796109756187945},{0.6403740830159842},{0.7910740752279417},{0.9523758667518296},{1.1267618874737784},{1.3169214571870185},{1.5257933095429477},{1.7566120597736805},{2.012959350941072},{2.2988204874448237},{2.6186474512876763},{2.977429297520881},{3.3807710419738712},{3.8349822886534612},{4.347176998203035},{4.925385974976437},{5.578683851390021},{6.317332577449549},{7.15294368433113},{8.09866188775363},{9.169372934308239},{10.38193897724429},{11.755465203510587}
{0.052092224311096384},{0.18025743465390973},{0.3104148931903025},{0.44458834985824053},{0.58486505619504},{0.7334287692896924},{0.8925942816962752},{1.0648440233009187},{1.2528673138968536},{1.4596028871354778},{1.6882853582489052},{1.9424963702989917},{2.226221227685438},{2.5439119124109855},{2.9005574795268854},{3.3017629448625705},{3.7538379124248547},{4.263896342857123},{4.83996904051322},{5.4911306378094995},{6.227643084751723},{7.061117912515998},{8.004699836821192},{9.073274604258497},{10.283704368077242},{11.655094315226235}
{5.3020799987910806*^-17},{0.12599470099651772},{0.25398165018661484},{0.38598459750825714},{0.5240907944987611},{0.6704839982471177},{0.8274790013074048},{0.9975582335657526},{1.1834110148153918},{1.3879760787077202},{1.614488040474852},{1.8665285431786427},{2.1480828912187935},{2.4636030665980453},{2.8180781243676494},{3.2171130803570387},{3.6670175385730275},{4.1749054596590005},{4.7488076479688015},{5.397798735918785},{6.132140673514712},{6.963444991932692},{7.904856406891591},{8.9712606649826},{10.17951991945505},{11.548739357257746}
